"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-01","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2016-04","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2016-07","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2016-10","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2017-01","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2017-04","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2017-07","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2017-10","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2018-01","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2018-04","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2018-07","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2018-10","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2019-01","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2019-04","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2019-07","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2019-10","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2020-01","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2020-04","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2020-07","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2020-10","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2021-01","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2021-04","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","","..","","","0"
"2021-07","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","161244","","","","0"
"2021-10","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","162411","","","","0"
"2022-01","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","117498","","","","0"
"2022-04","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","86910","","","","0"
"2022-07","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","137664","","","","0"
"2022-10","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","119395","","","","0"
"2023-01","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","133562","","","","0"
"2023-04","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","96785","","","","0"
"2023-07","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","151846","","","","0"
"2023-10","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","155286","","","","0"
"2024-01","Canada","2016A000011124","Non-permanent residents, outflows","Persons","249","units","0","v1566834773","1.8","150366","","","","0"
"2015-01","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","197","","","","0"
"2015-04","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","272","","","","0"
"2015-07","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","288","","","","0"
"2015-10","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","362","","","","0"
"2016-01","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","419","","","","0"
"2016-04","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","358","","","","0"
"2016-07","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","262","","","","0"
"2016-10","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","161","","","","0"
"2017-01","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","261","","","","0"
"2017-04","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","343","","","","0"
"2017-07","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","366","","","","0"
"2017-10","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","213","","","","0"
"2018-01","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","296","","","","0"
"2018-04","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","406","","","","0"
"2018-07","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","482","","","","0"
"2018-10","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","343","","","","0"
"2019-01","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","276","","","","0"
"2019-04","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","548","","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","557","","","","0"
"2019-10","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","476","","","","0"
"2020-01","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","361","","","","0"
"2020-04","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","171","","","","0"
"2020-07","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","135","","","","0"
"2020-10","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","231","","","","0"
"2021-01","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","259","","","","0"
"2021-04","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","259","","","","0"
"2021-07","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","579","","","","0"
"2021-10","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","952","","","","0"
"2022-01","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","624","","","","0"
"2022-04","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","686","","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1101","","","","0"
"2022-10","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1084","","","","0"
"2023-01","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","2045","","","","0"
"2023-04","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1107","","","","0"
"2023-07","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1055","","","","0"
"2023-10","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1279","","","","0"
"2024-01","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v29850347","2.1","1407","","","","0"
"2015-01","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","57","","","","0"
"2015-04","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","54","","","","0"
"2015-07","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","108","","","","0"
"2015-10","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","73","","","","0"
"2016-01","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","77","","","","0"
"2016-04","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","77","","","","0"
"2016-07","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","143","","","","0"
"2016-10","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","64","","","","0"
"2017-01","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","48","","","","0"
"2017-04","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","56","","","","0"
"2017-07","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","23","","","","0"
"2017-10","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","27","","","","0"
"2018-01","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","33","","","","0"
"2018-04","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","19","","","","0"
"2018-07","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","34","","","","0"
"2018-10","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","44","","","","0"
"2019-01","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","57","","","","0"
"2019-04","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","21","","","","0"
"2019-07","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","22","","","","0"
"2019-10","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","47","","","","0"
"2020-01","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","34","","","","0"
"2020-04","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834789","2.6","7","","","","0"
